bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,species,species_flag
0.6313455535785751,-0.5525891417253278,-1.6055715720038024,-1.6327520599339562,Chinstrap,2
0.9612814054333956,-0.4007070542485112,-1.4695393777220378,-1.5022840825317674,Chinstrap,2
1.3514306295756184,-0.6358312084962613,-1.4637642875008159,-1.706461875188516,Chinstrap,2
1.5465276613246035,-0.41972046491231635,-1.4544611790033743,-1.6838617861761211,Chinstrap,2
-1.5244575361106154,-0.1883368110749404,-1.5288454594743455,-1.5030742611120345,Adelie,1
-1.1214848578060597,-0.2755636180419831,-1.4555550176759096,-1.4950990876139703,Adelie,1
-0.8891798465006014,-0.17565930735358842,-1.6424047360223157,-1.518594132138496,Adelie,1
-0.6725090765198499,-0.2702956799501969,-1.703051070897456,-1.6679100343712934,Adelie,1
-0.20540000348114035,-0.2530223059290339,-1.5643642284179575,-1.4096366204557116,Chinstrap,2
0.11302042142406808,-0.21819499044573015,-1.6931014917213245,-1.5894572697016767,Chinstrap,2
0.3952132996414721,-0.051090439608064975,-1.6520904243299328,-1.6043254896947416,Chinstrap,2
0.779025300942413,-0.04236342549154337,-1.6564461954951963,-1.486277276030273,Chinstrap,2
1.1560660303782235,-0.19321697554578332,-1.5552059323123932,-1.712540001181763,Chinstrap,2
1.6890844098004256,-0.20830759129832396,-1.448041433150434,-1.6030780915923353,Chinstrap,2
-1.6398987269566236,0.22488865401154381,-1.4651290013549148,-1.5644545014498499,Adelie,1
-1.1390632713775541,0.3177653307703509,-1.6495805717533467,-1.5638702364394186,Adelie,1
-0.8173044441226917,0.17176697490147838,-1.5586772830996845,-1.5440767329921303,Adelie,1
-0.5927848567584251,0.12959727829724094,-1.4531899868652327,-1.554565513649281,Adelie,1
-0.05497477772028552,0.23154096898741502,-1.4647632989037154,-1.4269520300853265,Chinstrap,2
0.08562421446288565,0.06161224862140985,-1.4651171622452712,-1.4245090135203753,Chinstrap,2
0.469700688653817,0.15611341903252648,-1.4672991104455473,-1.7061621242329128,Chinstrap,2
0.8993210760884915,0.19323482986128065,-1.5670150294543168,-1.6647353620648047,Chinstrap,2
1.23210193162531,0.12312782744732301,-1.675403863629523,-1.6640994075892792,Chinstrap,2
1.432575147056513,0.19545542662649404,-1.4298575266291627,-1.547468195980235,Chinstrap,2
-1.541556898010097,0.5088039771900098,-1.6723263473497352,-1.5652831764582467,Adelie,1
-1.173345131503559,0.4513261560588559,-1.5261241588323013,-1.629021876876526,Adelie,1
-0.7624801988424074,0.6755621727502065,-1.7022070958064002,-1.408691727225822,Adelie,1
-0.5026291597264145,0.37523582220745905,-1.585054069390088,-1.5583863081487173,Adelie,1
-0.13903609949630763,0.4920939535325169,-1.6470717733159674,-1.4282122603060445,Chinstrap,2
0.12432613074901992,0.4286092929168926,-1.5496974588989354,-1.5263860071226258,Chinstrap,2
0.4890594088444356,0.529966223948741,-1.4429654359822615,-1.4055456071639212,Chinstrap,2
0.7954175954193043,0.601144504736609,-1.7230089065164884,-1.62597274907297,Chinstrap,2
1.1670294261497076,0.5238707243907407,-1.4572519077552895,-1.61860832964295,Chinstrap,2
1.4597356795266807,0.40308249663231255,-1.4250928097236608,-1.6590891025771322,Chinstrap,2
-1.422644123894417,0.9200856450509615,-1.4194342850061183,-1.48534624607302,Adelie,1
-1.349824722495866,0.9984191897418712,-1.592345313517707,-1.577775931107744,Adelie,1
-0.8507165550480826,1.0080992216469145,-1.6773644714507612,-1.5506684804093582,Adelie,1
-0.5070113810499087,0.8911974030912654,-1.673671698774293,-1.5469389586579563,Adelie,1
-0.1631315423821416,0.8021368266274372,-1.6772989676915602,-1.4901897574082923,Chinstrap,2
0.15572211286738166,0.9040554881323511,-1.6374290667765397,-1.4238088206482753,Chinstrap,2
0.43995241363056675,0.9764299076590351,-1.6036571602184895,-1.711813408328911,Chinstrap,2
0.7838723413284913,0.7764922011031585,-1.662218223190827,-1.5234103332548574,Chinstrap,2
1.3486677752268381,0.8944341119884625,-1.4265567302047975,-1.5087926621705707,Chinstrap,2
1.5288870616393153,0.9781350270586031,-1.4644962375617712,-1.665352749687396,Chinstrap,2
-1.7225169313259487,1.332882291791067,-1.586141214271335,-1.6912275879443428,Adelie,1
-1.171438122817277,1.129606841155901,-1.6298084870483138,-1.438276734938515,Adelie,1
-0.8524813668473445,1.2661161802726484,-1.5920229372571428,-1.4328386414136394,Adelie,1
-0.6035693818373473,1.187556703845072,-1.6275557101991787,-1.5219950201464834,Adelie,1
-0.08889201428500557,1.1347281340940125,-1.7291802524551851,-1.5109650841661728,Chinstrap,2
0.18747830752400418,1.3262325399814618,-1.7070096340754026,-1.4377365436509608,Chinstrap,2
0.5373857276018691,1.3694450879746867,-1.495606395971563,-1.6291300664695483,Chinstrap,2
0.8563153561360546,1.2770615599221042,-1.5053859408970822,-1.6733685057102263,Chinstrap,2
1.3794104172528014,1.2611235950861468,-1.6478329481670815,-1.60316632291819,Chinstrap,2
1.6889767079513576,1.3207428874215708,-1.5652430783505702,-1.4839960299977473,Chinstrap,2
-1.4304235017280342,1.6336763874634554,-1.6035997398776058,-1.6185915539156182,Adelie,1
-1.213719652999978,1.5212810798090284,-1.7011909570947463,-1.4209310481791038,Adelie,1
-0.7381107121906976,1.5875011026300008,-1.468768546079901,-1.5131049128872125,Adelie,1
-0.44016196070090874,1.6217367695530467,-1.6725290387509588,-1.5837683580612076,Adelie,1
-0.2450781775023893,1.506852288340703,-1.6862876201067731,-1.4857763144995808,Chinstrap,2
0.24693514508303982,1.63691530466304,-1.5026580846574895,-1.5885349362663654,Chinstrap,2
0.5995182892767682,1.443362643294142,-1.6285393840011144,-1.5256865485307776,Chinstrap,2
1.007814462874218,1.6516258935082768,-1.506611658946242,-1.710433255694616,Chinstrap,2
1.0825360943446605,1.5769467680303433,-1.6949452087306747,-1.548993808200285,Chinstrap,2
1.5522959612473306,1.7131953141367973,-1.4532381731253552,-1.689802798360841,Chinstrap,2
-1.589114324072332,-1.7152717723705848,-1.0925600710737604,-1.6862423326336327,Adelie,1
-1.3735235088375306,-1.6654221807824399,-1.304008483883431,-1.513646273665383,Adelie,1
-0.7838600958747044,-1.4700628030129128,-1.2550300131006842,-1.6509778954647152,Adelie,1
-0.5980460932263391,-1.5404039393981512,-1.1790081841283964,-1.6664585431021757,Adelie,1
-0.21317594936143214,-1.701552231381279,-1.1185420565257698,-1.6012640321751515,Chinstrap,2
0.05260817149524878,-1.5447018729008555,-1.256720784134121,-1.414230140326224,Chinstrap,2
0.4653616646719861,-1.7115979753481139,-1.0944440343915478,-1.488327032088905,Chinstrap,2
0.7983791557934924,-1.4310770110625384,-1.361145714349808,-1.4567112083125318,Chinstrap,2
1.096004687349861,-1.6434234844773743,-1.3308384456002889,-1.7112031469283686,Chinstrap,2
1.5754453827322745,-1.5623463601087475,-1.3787610867743474,-1.583206959015041,Chinstrap,2
-1.6213930716475082,-1.0623571998490655,-1.2984950249495717,-1.701153234862148,Adelie,1
-1.0630563154192472,-1.2995970849961576,-1.1902958778298107,-1.4219382974072907,Adelie,1
-0.7681014602375791,-1.1067760670133509,-1.0813101539162553,-1.5462796759992872,Adelie,1
-0.3646523871908624,-1.24197892216046,-1.3133627375395902,-1.709168887828101,Chinstrap,2
-0.20166680756384003,-1.2995353523805613,-1.1896607946960607,-1.6703452644328802,Chinstrap,2
0.23573374512771436,-1.3433304596129902,-1.0823667978939848,-1.6268699963563296,Chinstrap,2
0.3890636865555998,-1.306085603332822,-1.17905154686311,-1.5294549968703013,Chinstrap,2
0.9233564155114167,-1.2315659255068594,-1.3025014364830765,-1.6092517404782918,Chinstrap,2
1.3766394177837105,-1.1258213106666868,-1.2609600436231554,-1.506802530883402,Chinstrap,2
1.6710134421409586,-1.1219043098386272,-1.1633766099285385,-1.4055806425497874,Chinstrap,2
-1.4111149065455888,-0.7629302744848842,-1.337990600841759,-1.5113586944656856,Adelie,1
-1.1180190625229194,-0.9234727450370974,-1.0911860168754575,-1.5174987268276854,Adelie,1
-0.8491657640403564,-0.9565435976507742,-1.3419625783329205,-1.4683123758288041,Adelie,1
-0.3983697625688029,-0.8048353881267406,-1.248621369031173,-1.6364723013696283,Adelie,1
-0.15867797641696785,-0.8394810070038344,-1.3690692279368453,-1.5162018004536655,Chinstrap,2
0.2887872034514319,-0.9951994914657257,-1.0888702378154773,-1.5246897512315576,Chinstrap,2
0.5278194788918067,-0.9164618992311832,-1.3325100432227546,-1.653959172537838,Chinstrap,2
0.9473308642682847,-0.7958589270471936,-1.3610208164300828,-1.5724414166981129,Chinstrap,2
1.1634316167006225,-1.0203548919325185,-1.1534207039398303,-1.6297339963863762,Chinstrap,2
1.4594739928471785,-0.8687981510443052,-1.2670608906885137,-1.4990368846065203,Chinstrap,2
-1.6744830377369948,-0.6013658556345789,-1.2960519076456576,-1.530373320602587,Adelie,1
-1.1263361305554862,-0.47072156326785614,-1.1022306789804202,-1.6509314141780098,Adelie,1
-0.9973694103642319,-0.46180987275811547,-1.1762927606383258,-1.592142025129873,Adelie,1
-0.6091401832833105,-0.5609236747068694,-1.2119398107216817,-1.49545216603883,Adelie,1
-0.2391006811129807,-0.3732517981252037,-1.215288199326883,-1.6825839780239684,Chinstrap,2
0.03403040077652906,-0.37432008989906984,-1.3214848000112296,-1.532373012098596,Chinstrap,2
0.6372078191727154,-0.6560300831186916,-1.3062058517806865,-1.496481702341478,Chinstrap,2
0.888011549462938,-0.4422877319774205,-1.3315837565864168,-1.516708963915037,Chinstrap,2
1.129538777196896,-0.5446454627355759,-1.297051062222251,-1.6764695561011453,Chinstrap,2
1.7261773560044182,-0.6146962570993448,-1.1657394920352877,-1.422007658125921,Chinstrap,2
-1.6748828005382665,-0.046580234430277555,-1.179618260566743,-1.437320293848816,Adelie,1
-1.073577849419603,-0.30190511087829114,-1.26540780839067,-1.7135427079292178,Adelie,1
-0.7586148038629065,-0.23764264512242883,-1.226844768465163,-1.6158043207925548,Adelie,1
-0.3900924303558473,-0.16088806901877684,-1.3438904570871446,-1.687014005477793,Chinstrap,2
-0.10552754866476206,-0.17106167123236213,-1.2568609800348773,-1.6480039955951986,Chinstrap,2
0.23873809181625333,-0.17565691832263167,-1.2533993214109331,-1.6672494493020582,Chinstrap,2
0.5812568010665455,-0.06938829231450445,-1.3652699959886203,-1.5401093954922374,Chinstrap,2
0.8003455632091357,-0.06807365380149626,-1.119035128345619,-1.4231456841161916,Chinstrap,2
1.2507846503394544,-0.08635925820973164,-1.2904338143736875,-1.423478699972712,Chinstrap,2
1.426286976971862,-0.08859950611167575,-1.2270664255107238,-1.6570459262756005,Chinstrap,2
-1.714423623421836,0.16528173436715296,-1.1631629696577854,-1.576104304346509,Adelie,1
-1.2539903579633394,0.2894800736748079,-1.3756923361666527,-1.5167310090107788,Adelie,1
-0.8635857303859746,0.21360689988761689,-1.2430734787646518,-1.5632343630626289,Adelie,1
-0.5122030372413295,0.03823291490928166,-1.2213478538924352,-1.522671849556026,Adelie,1
-0.28516432386542445,0.054632465199505834,-1.163629645960783,-1.6770083491674426,Chinstrap,2
0.3031784124861316,0.27875671302878813,-1.1846659592163067,-1.6069378378585621,Chinstrap,2
0.4000126563103015,0.2966506384819514,-1.2146164460779534,-1.6349170832069733,Chinstrap,2
0.7780343199624472,0.28422034844010935,-1.3717000998541276,-1.5139201677382679,Chinstrap,2
1.3871295641771615,0.18598760852236693,-1.3015953970237966,-1.7020859351752249,Chinstrap,2
1.6999639248906941,0.12024714174379977,-1.3507437935966742,-1.5354627932053275,Chinstrap,2
-1.7146205419700251,0.5191196313996572,-1.0964455114549527,-1.7034054613808347,Adelie,1
-1.350132259851678,0.6449001315310522,-1.321867246094978,-1.5129834727268952,Adelie,1
-0.8227043882211357,0.46711370666770674,-1.1668128592131053,-1.6629561871078613,Adelie,1
-0.5078044785726916,0.6239855122154949,-1.2957653402610707,-1.5827447403560195,Adelie,1
-0.25702463181612245,0.4689509850972071,-1.200914365162885,-1.4221281600880455,Chinstrap,2
0.3275837012896037,0.6541555164252376,-1.3487092541754715,-1.5295146632158463,Chinstrap,2
0.4627025749092204,0.584008472267134,-1.1906011707223962,-1.4911088131518215,Chinstrap,2
0.9864512326252352,0.4893514316334016,-1.126798330237761,-1.59928808233409,Chinstrap,2
1.0824391154512452,0.4956679767366996,-1.3226483694723452,-1.4792186579021653,Chinstrap,2
1.7211446306916538,0.49785003633958863,-1.1490582409606132,-1.5493413016450475,Chinstrap,2
-1.5565281226381447,0.8358447684727018,-1.2184785291539897,-1.4114482218785358,Adelie,1
-1.3465557177275946,0.9281084661580632,-1.304390147674904,-1.4562734404100413,Adelie,1
-0.7687384896186995,0.9219987765869313,-1.2575436798098287,-1.510411825588611,Adelie,1
-0.42478474182752923,0.7452819226630568,-1.2305006418753068,-1.6169877023488095,Adelie,1
-0.2520086278017193,0.942641187102892,-1.3247235340447059,-1.628402054462011,Chinstrap,2
0.270918529465085,0.8311331710108427,-1.2458545757717865,-1.4923418323312347,Chinstrap,2
0.428274108120487,0.736916439456175,-1.1201435020408512,-1.438744728661945,Chinstrap,2
1.0233616912870853,0.9572936458895325,-1.1419371661282565,-1.536962191210503,Chinstrap,2
1.3216703131836895,0.8542098182149664,-1.185675197468558,-1.6084523963501804,Chinstrap,2
1.5314729177369844,0.797104510971897,-1.3484381187912813,-1.6492005263453287,Chinstrap,2
-1.431608153392033,1.2121411391730037,-1.1714004210456026,-1.4556319738554484,Adelie,1
-1.3035270914035433,1.3582558506148146,-1.096233247409292,-1.5462388655490122,Adelie,1
-0.8891275013432958,1.2209487476821714,-1.0965561592346762,-1.4102858039795538,Adelie,1
-0.6599507815648007,1.1762920120511564,-1.1961201259149388,-1.4288291067336418,Adelie,1
-0.2996963363150426,1.124953762168882,-1.2913364804263885,-1.426009409449888,Chinstrap,2
0.26084628691037676,1.3126450779506147,-1.3093774318591336,-1.5542558265614543,Chinstrap,2
0.6841548054762604,1.0738248612430064,-1.1174776225808696,-1.6817641731532185,Chinstrap,2
0.7427115752835814,1.3472776012956564,-1.2979382310225036,-1.4313498158144342,Chinstrap,2
1.0800853952824319,1.3035274285920024,-1.2272613908053709,-1.5190131876055741,Chinstrap,2
1.5143092378405274,1.359377478048732,-1.3231522573141128,-1.6084720398839862,Chinstrap,2
-1.5108219604350344,1.5482364386587038,-1.1199772501389698,-1.6716665024952018,Adelie,1
-1.204704842552709,1.476758745502249,-1.3798568217110545,-1.5940918494669514,Adelie,1
-0.8786737146518654,1.5943601258885747,-1.2877062548075646,-1.6161306760860132,Adelie,1
-0.44065712542129765,1.5285877329357425,-1.1489767087049867,-1.6874131445445602,Adelie,1
-0.08779217526739848,1.7044652395024658,-1.3522097548338994,-1.4701091473816026,Chinstrap,2
0.10033358189599458,1.542668362500233,-1.300694862318417,-1.6360898052566302,Chinstrap,2
0.5714693862051075,1.643131213549705,-1.2076790704183138,-1.49690314970891,Chinstrap,2
0.9818521306347018,1.7148948343938661,-1.1054722393578187,-1.5081916324850722,Chinstrap,2
1.3110043212058669,1.7117190058968434,-1.3251947396896195,-1.576591726706733,Chinstrap,2
1.5735133340302796,1.6824194460795043,-1.2066778077830103,-1.4070106464599577,Chinstrap,2
-1.5666503786763,-1.6523987163535716,-0.8768198509942314,-1.630305826281694,Adelie,1
-1.1815338369244968,-1.4404548968870827,-0.86325438802903,-1.6173712228091086,Adelie,1
-0.7719695127339039,-1.575612872375988,-0.8242698472387027,-1.42441123545334,Adelie,1
-0.36975679318691496,-1.5472402035307171,-0.8591364937678306,-1.5773974654848122,Chinstrap,2
-0.20842248100850744,-1.5472453861989894,-0.9166597007395731,-1.472684666691753,Chinstrap,2
0.2698503447598953,-1.6324586117096402,-0.995441386626878,-1.5767473690146403,Chinstrap,2
0.38061955590817576,-1.6345646817988464,-0.827295074874322,-1.4390492571967823,Chinstrap,2
0.9830806757160709,-1.4366496264604107,-0.7502853436792605,-1.4997899796918694,Chinstrap,2
1.1309596492360945,-1.5620367704580294,-0.929764110429598,-1.5909854614909962,Chinstrap,2
1.7185292691135723,-1.4531053184286777,-0.7381650045763753,-1.6071866558070462,Chinstrap,2
-1.5867249928112206,-1.2688517966230195,-0.9371307594913876,-1.7023213062506288,Adelie,1
-1.1772671394421625,-1.2954877486783318,-0.9518318562766677,-1.6700182817953186,Adelie,1
-0.8997577095122382,-1.3434380736959448,-0.8909912409238686,-1.5375178408100927,Adelie,1
-0.6656636229560812,-1.1845637161160594,-1.0064100263565379,-1.5085400716669892,Adelie,1
-0.09432503287520533,-1.1406913859908674,-0.7538599827522364,-1.7186367407255916,Chinstrap,2
0.08398676309352249,-1.199000477223455,-0.9898511653550548,-1.5500757785686055,Chinstrap,2
0.5703087566002112,-1.1446783759536407,-0.7336571108853337,-1.699275214672492,Chinstrap,2
0.8203036295298212,-1.3549488755309862,-0.8944098479870252,-1.44727152968682,Chinstrap,2
1.358752185275886,-1.0975804394674686,-1.0050603702738965,-1.4221832840260518,Chinstrap,2
1.612868368386562,-1.1206764566424343,-1.0301748720269566,-1.5043999071248746,Chinstrap,2
-1.450106316660828,-1.0190360087522916,-0.7616831720786085,-1.7168122267444637,Adelie,1
-1.2567355310940285,-0.7841908564859349,-0.7899393999612845,-1.4532530342215382,Adelie,1
-0.807367469834664,-0.74766732067195,-0.7936734801891558,-1.4577279725889818,Adelie,1
-0.5138018641496497,-0.7647024257957554,-0.938377837664217,-1.5572047287703292,Adelie,1
-0.0975741882966684,-0.7380863036277655,-0.8068542857510761,-1.6351915091792388,Chinstrap,2
0.02842896114047061,-0.9036606187837558,-0.9841490096443636,-1.5437446999820237,Chinstrap,2
0.6079190624124788,-1.0115417692606414,-0.88755560886073,-1.4155453347028724,Chinstrap,2
0.8505778146593611,-0.9822725484734846,-0.8018924172776364,-1.5670607015536315,Chinstrap,2
1.1701275875110506,-1.005672898859648,-0.931468780003597,-1.634915807804921,Chinstrap,2
1.7305512866384858,-0.7338900931306378,-0.8048608575392447,-1.4825373670532274,Chinstrap,2
-1.4588280033692786,-0.5996213767467082,-0.9027145404790767,-1.4665276265048655,Adelie,1
-1.3043840405738556,-0.4049712170027124,-0.9742793676004694,-1.5583585561319995,Adelie,1
-0.763896337757564,-0.4284166046992407,-0.9882729648764478,-1.553815161574968,Adelie,1
-0.5375708569938175,-0.4145511429357052,-0.976261858880015,-1.6815549501986835,Adelie,1
-0.2793875953147939,-0.5075658262863103,-0.814058763031704,-1.6249539655990215,Chinstrap,2
0.11034685340399097,-0.5150546228957125,-1.0207846825059785,-1.6190264351276331,Chinstrap,2
0.49071470108833964,-0.6332844885297321,-0.8632577259900498,-1.4224681532904158,Chinstrap,2
0.8293010982490696,-0.42281406300923113,-0.9880487821151045,-1.5029999254836721,Chinstrap,2
1.1759636334220156,-0.6431889949145725,-0.9503742228417064,-1.690083357681191,Chinstrap,2
1.5910734669382813,-0.6585865189124444,-0.9044757309262825,-1.4584290411517649,Chinstrap,2
-1.6045266182790958,-0.2916954473445887,-0.8163251858351765,-1.5674375280013,Adelie,1
-1.2811138690670272,-0.20265667017470043,-0.8094368617760006,-1.6975464904486868,Adelie,1
-0.7867251821516049,-0.20572538611604227,-0.9982587920433741,-1.619993981766978,Adelie,1
-0.5427605147648703,-0.23843593006387684,-0.760159666001635,-1.628790380754353,Adelie,1
-0.27287934490404314,-0.05788910780273151,-0.757593404381116,-1.650684064350867,Chinstrap,2
0.15721906391961776,-0.16624924905990637,-0.8879223947449869,-1.6972692565424796,Chinstrap,2
0.5608159200681783,-0.22210547801248867,-1.000380412488113,-1.553160392778254,Chinstrap,2
0.9454476705866471,-0.18961106968284788,-0.7712098158700643,-1.5231153890096223,Chinstrap,2
1.2454831812532983,-0.09579818567627492,-0.7444703572111133,-1.5917040993483451,Chinstrap,2
1.536678603959039,-0.17360214635651075,-0.8309219046767714,-1.635803619016133,Chinstrap,2
-1.43163976309456,0.13542874425789506,-0.8780526217575815,-1.608308332863062,Adelie,1
-1.3546195212518681,0.15668277131359315,-0.9589011950201092,-1.58118494004159,Adelie,1
-0.9640138419612747,0.035750308604135576,-0.8427232032098386,-1.5158703898104826,Adelie,1
-0.38003675003002296,0.02402579073062602,-0.8989558685764273,-1.4402500382379753,Chinstrap,2
-0.16245957450554066,0.24450820111755092,-0.9406648429128655,-1.5711414044732739,Chinstrap,2
0.2873504271058609,0.08282824040834957,-1.0009031239722779,-1.424460317608712,Chinstrap,2
0.42992785317893384,0.15235051733105923,-0.8422675635114527,-1.515351194824638,Chinstrap,2
0.8421355589480195,0.05135966729050184,-0.7525582604167268,-1.5552544169625093,Chinstrap,2
1.3621196169980931,0.1950270710536747,-0.8635513993304,-1.6869958871564958,Chinstrap,2
1.5136800239948043,0.1556552920359105,-0.9302621792676851,-1.4887346006666138,Chinstrap,2
-1.6389047108899393,0.5195665672173452,-0.866759534911837,-1.5593176903145598,Adelie,1
-1.1819193668228538,0.38126250857521,-0.9331298415801197,-1.6469190436040375,Adelie,1
-0.9676929637945318,0.5310797538343535,-0.9575107539883556,-1.6192837613435924,Adelie,1
-0.380718948245823,0.569619100652065,-0.9074630621329094,-1.6487217528578793,Chinstrap,2
-0.2467457546350812,0.4986453579389011,-0.9128736376953314,-1.474474365014817,Chinstrap,2
0.04836440393679034,0.45613644787590335,-0.8421371650122011,-1.6743651640144108,Chinstrap,2
0.4436059227833181,0.6020790161247689,-0.8655317088039671,-1.5900380893333188,Chinstrap,2
0.9874414674167391,0.5492377893666734,-0.7512216276476319,-1.5244322118020444,Chinstrap,2
1.196486408567418,0.6461058424372932,-0.8936926988636941,-1.659306335056555,Chinstrap,2
1.5898305306182352,0.67793597767287606,-0.7884335591013938,-1.5796664646566907,Chinstrap,2
-1.4102927577121656,0.8909563622410902,-0.7897768341778347,-1.505344841709264,Adelie,1
-1.173952872804111,0.94595466373817,-0.7486157496096938,-1.6825772304334725,Adelie,1
-0.9949495019581384,0.9914432440365564,-0.7272850265664202,-1.7067085385309622,Adelie,1
-0.5704604554283677,0.9427425271133488,-0.811364052490913,-1.4607449328863389,Adelie,1
-0.0737350882216777,0.8834082725221131,-0.9163833870814457,-1.5351339429546376,Chinstrap,2
0.3022713521748651,0.8216138158878608,-1.0113109399663378,-1.600557758215344,Chinstrap,2
0.43294943366597277,1.011930137948387,-1.0239116974836218,-1.5941626831377134,Chinstrap,2
0.7505015738663097,0.9926003205698155,-0.9367092585533323,-1.6270428049537122,Chinstrap,2
1.2458711833319944,0.7405433613338198,-0.7195486193930763,-1.5532827637441893,Chinstrap,2
1.633232868448045,0.8009621605964394,-0.9376309400499163,-1.4758554112722775,Chinstrap,2
-1.6992627708076975,1.3101928599053225,-0.8286463145092821,-1.519250195294458,Adelie,1
-1.1774413056989508,1.2249469818629826,-0.904968688939523,-1.718686410919993,Adelie,1
-0.7354026305696714,1.1352590730927752,-0.9542917356682563,-1.6326855530417834,Adelie,1
-0.43957204780173725,1.225969883440583,-0.807956740916771,-1.6299532667277181,Adelie,1
-0.16332218465626583,1.0719122518931905,-0.8511963955406177,-1.4245487474361662,Chinstrap,2
0.18507177680226958,1.100108885910715,-0.7665383928475982,-1.4447608751658274,Chinstrap,2
0.5521481116151566,1.3592894988391349,-0.753374131939748,-1.438251781706513,Chinstrap,2
0.8587006736809777,1.1160788300333067,-0.9656455087530321,-1.6972921971644257,Chinstrap,2
1.1235158730751056,1.3647834441237803,-0.7483205330693038,-1.706214884962537,Chinstrap,2
1.697889122851994,1.194659416026619,-1.0123667182375529,-1.4368494357590211,Chinstrap,2
-1.6716808017329794,1.4374594313148883,-0.900681494311899,-1.412686546437711,Adelie,1
-1.2915519124292223,1.489390746722148,-0.9391760568594497,-1.5924981953342499,Adelie,1
-0.8936423148536491,1.6943105055126737,-0.7657541331973714,-1.530325195822184,Adelie,1
-0.40246149705290235,1.5714141148179523,-0.9847934993264194,-1.4950217921013274,Adelie,1
-0.2213358224857472,1.594291336141026,-0.8413217066789399,-1.5140404566332262,Chinstrap,2
0.14060887118593432,1.6271112426309804,-0.8984803863955269,-1.440044149700421,Chinstrap,2
0.5345331202080823,1.5826699514247868,-0.9657342731476827,-1.5530226346446614,Chinstrap,2
1.0361992547213044,1.5533764079567558,-0.9216100121299139,-1.6360672068157227,Chinstrap,2
1.1308485896123182,1.5017522511921721,-0.9952852200118161,-1.7082629238945037,Chinstrap,2
